cod_munic;munic;ano;mes;pop
3304110;Porto Real;2007;2;14897
3304128;Quatis;2007;2;12048
3304144;Queimados;2007;2;132289
3304151;Quissamã;2007;2;17710
3304201;Resende;2007;2;114340
3304300;Rio Bonito;2007;2;53477
3304409;Rio Claro;2007;2;17007
3304508;Rio das Flores;2007;2;8229
3304524;Rio das Ostras;2007;2;73665
3304557;Rio de Janeiro;2007;2;6158537
3304607;Santa Maria Madalena;2007;2;10374
3304706;Santo Antônio de Pádua;2007;2;39931
3304805;São Fidélis;2007;2;37284
3304755;São Francisco de Itabapoana;2007;2;41282
3304904;São Gonçalo;2007;2;961241
3305000;São João da Barra;2007;2;30922
3305109;São João de Meriti;2007;2;455510
3305133;São José de Ubá;2007;2;6796
3305158;São José do Vale do Rio Preto;2007;2;19913
3305208;São Pedro da Aldeia;2007;2;78550
3305307;São Sebastião do Alto;2007;2;8723
3305406;Sapucaia;2007;2;17398
3305505;Saquarema;2007;2;65953
3305554;Seropédica;2007;2;73511
3305604;Silva Jardim;2007;2;21320
3305703;Sumidouro;2007;2;14649
3305752;Tanguá;2007;2;29049
3305802;Teresópolis;2007;2;154493
3305901;Trajano de Moraes;2007;2;10203
3306008;Três Rios;2007;2;75524
3306107;Valença;2007;2;69903
3306156;Varre-Sai;2007;2;8887
3306206;Vassouras;2007;2;33370
3306305;Volta Redonda;2007;2;252316
3300100;Angra dos Reis;2007;3;150816
3300159;Aperibé;2007;3;9423
3300209;Araruama;2007;3;101306
3300225;Areal;2007;3;10891
3300233;Armação dos Búzios;2007;3;24014
3300258;Arraial do Cabo;2007;3;26373
3300308;Barra do Piraí;2007;3;92640
3300407;Barra Mansa;2007;3;175429
3300456;Belford Roxo;2007;3;457421
3300506;Bom Jardim;2007;3;24406
3300605;Bom Jesus do Itabapoana;2007;3;34816
3300704;Cabo Frio;2007;3;163920
3300803;Cachoeiras de Macacu;2007;3;52294
3300902;Cambuci;2007;3;14774
3301009;Campos dos Goytacazes;2007;3;444012
3301108;Cantagalo;2007;3;19832
3300936;Carapebus;2007;3;11571
3301157;Cardoso Moreira;2007;3;12598
3301207;Carmo;2007;3;16688
3301306;Casimiro de Abreu;2007;3;30269
3300951;Comendador Levy Gasparian;2007;3;8094
3301405;Conceição de Macabu;2007;3;20369
3301504;Cordeiro;2007;3;19802
3301603;Duas Barras;2007;3;10728
3301702;Duque de Caxias;2007;3;827673
3301801;Engenheiro Paulo de Frontin;2007;3;12869
3301850;Guapimirim;2007;3;46521
3301876;Iguaba Grande;2007;3;19909
3301900;Itaboraí;2007;3;207330
3302007;Itaguaí;2007;3;99215
3302056;Italva;2007;3;13565
3302106;Itaocara;2007;3;22934
3302205;Itaperuna;2007;3;92702
3302254;Itatiaia;2007;3;27368
3302270;Japeri;2007;3;91239
3302304;Laje do Muriaé;2007;3;7625
3302403;Macaé;2007;3;178332
3302452;Macuco;2007;3;5138
3302502;Magé;2007;3;219926
3302601;Mangaratiba;2007;3;32120
3302700;Maricá;2007;3;107713
3302809;Mendes;2007;3;17717
3302858;Mesquita;2007;3;168264
3302908;Miguel Pereira;2007;3;24393
3303005;Miracema;2007;3;26916
3303104;Natividade;2007;3;15096
3303203;Nilópolis;2007;3;156178
3303302;Niterói;2007;3;478011
3303401;Nova Friburgo;2007;3;179148
3303500;Nova Iguaçu;2007;3;785661
3303609;Paracambi;2007;3;44798
3303708;Paraíba do Sul;2007;3;39822
3303807;Paraty;2007;3;34661
3303856;Paty do Alferes;2007;3;25874
3303906;Petrópolis;2007;3;292758
3303955;Pinheiral;2007;3;21585
3304003;Piraí;2007;3;24836
3304102;Porciúncula;2007;3;17136
3304110;Porto Real;2007;3;14937
3304128;Quatis;2007;3;12066
3304144;Queimados;2007;3;132425
3304151;Quissamã;2007;3;17769
3304201;Resende;2007;3;114471
3304300;Rio Bonito;2007;3;53527
3304409;Rio Claro;2007;3;17017
3304508;Rio das Flores;2007;3;8237
3304524;Rio das Ostras;2007;3;74355
3304557;Rio de Janeiro;2007;3;6162452
3304607;Santa Maria Madalena;2007;3;10372
3304706;Santo Antônio de Pádua;2007;3;39947
3304805;São Fidélis;2007;3;37290
3304755;São Francisco de Itabapoana;2007;3;41284
3304904;São Gonçalo;2007;3;962168
3305000;São João da Barra;2007;3;30966
3305109;São João de Meriti;2007;3;455587
3305133;São José de Ubá;2007;3;6801
3305158;São José do Vale do Rio Preto;2007;3;19921
3305208;São Pedro da Aldeia;2007;3;78769
3305307;São Sebastião do Alto;2007;3;8728
3305406;Sapucaia;2007;3;17401
3305505;Saquarema;2007;3;66147
3305554;Seropédica;2007;3;73623
3305604;Silva Jardim;2007;3;21321
3305703;Sumidouro;2007;3;14655
3305752;Tanguá;2007;3;29090
3305802;Teresópolis;2007;3;154714
3305901;Trajano de Moraes;2007;3;10205
3306008;Três Rios;2007;3;75570
3306107;Valença;2007;3;69950
3306156;Varre-Sai;2007;3;8902
3306206;Vassouras;2007;3;33395
3306305;Volta Redonda;2007;3;252449
3300100;Angra dos Reis;2007;4;151266
3300159;Aperibé;2007;4;9443
3300209;Araruama;2007;4;101565
3300225;Areal;2007;4;10904
3300233;Armação dos Búzios;2007;4;24099
3300258;Arraial do Cabo;2007;4;26406
3300308;Barra do Piraí;2007;4;92693
3300407;Barra Mansa;2007;4;175488
3300456;Belford Roxo;2007;4;457716
3300506;Bom Jardim;2007;4;24429
3300605;Bom Jesus do Itabapoana;2007;4;34831
3300704;Cabo Frio;2007;4;164455
3300803;Cachoeiras de Macacu;2007;4;52342
3300902;Cambuci;2007;4;14776
3301009;Campos dos Goytacazes;2007;4;444498
3301108;Cantagalo;2007;4;19832
3300936;Carapebus;2007;4;11614
3301157;Cardoso Moreira;2007;4;12598
3301207;Carmo;2007;4;16707
3301306;Casimiro de Abreu;2007;4;30390
3300951;Comendador Levy Gasparian;2007;4;8096
3301405;Conceição de Macabu;2007;4;20390
3301504;Cordeiro;2007;4;19817
3301603;Duas Barras;2007;4;10733
3301702;Duque de Caxias;2007;4;828350
3301801;Engenheiro Paulo de Frontin;2007;4;12879
3301850;Guapimirim;2007;4;46641
3301876;Iguaba Grande;2007;4;19980
3301900;Itaboraí;2007;4;207593
3302007;Itaguaí;2007;4;99455
3302056;Italva;2007;4;13578
3302106;Itaocara;2007;4;22933
3302205;Itaperuna;2007;4;92779
3302254;Itatiaia;2007;4;27403
3302270;Japeri;2007;4;91344
3302304;Laje do Muriaé;2007;4;7622
3302403;Macaé;2007;4;179008
3302452;Macuco;2007;4;5141
3302502;Magé;2007;4;220109
3302601;Mangaratiba;2007;4;32224
3302700;Maricá;2007;4;108180
3302809;Mendes;2007;4;17723
3302858;Mesquita;2007;4;168267
3302908;Miguel Pereira;2007;4;24399
3303005;Miracema;2007;4;26915
3303104;Natividade;2007;4;15096
3303203;Nilópolis;2007;4;156209
3303302;Niterói;2007;4;478248
3303401;Nova Friburgo;2007;4;179221
3303500;Nova Iguaçu;2007;4;785925
3303609;Paracambi;2007;4;44855
3303708;Paraíba do Sul;2007;4;39853
3303807;Paraty;2007;4;34731
3303856;Paty do Alferes;2007;4;25886
3303906;Petrópolis;2007;4;292836
3303955;Pinheiral;2007;4;21613
3304003;Piraí;2007;4;24872
3304102;Porciúncula;2007;4;17152
3304110;Porto Real;2007;4;14977
3304128;Quatis;2007;4;12084
3304144;Queimados;2007;4;132562
3304151;Quissamã;2007;4;17829
3304201;Resende;2007;4;114601
3304300;Rio Bonito;2007;4;53577
3304409;Rio Claro;2007;4;17027
3304508;Rio das Flores;2007;4;8245
3304524;Rio das Ostras;2007;4;75052
3304557;Rio de Janeiro;2007;4;6166370
3304607;Santa Maria Madalena;2007;4;10371
3304706;Santo Antônio de Pádua;2007;4;39963
3304805;São Fidélis;2007;4;37296
3304755;São Francisco de Itabapoana;2007;4;41286
3304904;São Gonçalo;2007;4;963095
3305000;São João da Barra;2007;4;31010
3305109;São João de Meriti;2007;4;455664
3305133;São José de Ubá;2007;4;6806
3305158;São José do Vale do Rio Preto;2007;4;19930
3305208;São Pedro da Aldeia;2007;4;78989
3305307;São Sebastião do Alto;2007;4;8732
3305406;Sapucaia;2007;4;17405
3305505;Saquarema;2007;4;66342
3305554;Seropédica;2007;4;73735
3305604;Silva Jardim;2007;4;21322
3305703;Sumidouro;2007;4;14661
3305752;Tanguá;2007;4;29130
3305802;Teresópolis;2007;4;154936
3305901;Trajano de Moraes;2007;4;10207
3306008;Três Rios;2007;4;75616
3306107;Valença;2007;4;69997
3306156;Varre-Sai;2007;4;8916
3306206;Vassouras;2007;4;33420
3306305;Volta Redonda;2007;4;252582
3300100;Angra dos Reis;2007;5;151717
3300159;Aperibé;2007;5;9462
3300209;Araruama;2007;5;101825
3300225;Areal;2007;5;10917
3300233;Armação dos Búzios;2007;5;24184
3300258;Arraial do Cabo;2007;5;26439
3300308;Barra do Piraí;2007;5;92746
3300407;Barra Mansa;2007;5;175547
3300456;Belford Roxo;2007;5;458012
3300506;Bom Jardim;2007;5;24452
3300605;Bom Jesus do Itabapoana;2007;5;34846
3300704;Cabo Frio;2007;5;164991
3300803;Cachoeiras de Macacu;2007;5;52391
3300902;Cambuci;2007;5;14777
3301009;Campos dos Goytacazes;2007;5;444984
3301108;Cantagalo;2007;5;19832
3300936;Carapebus;2007;5;11657
3301157;Cardoso Moreira;2007;5;12598
3301207;Carmo;2007;5;16725
3301306;Casimiro de Abreu;2007;5;30511
3300951;Comendador Levy Gasparian;2007;5;8098
3301405;Conceição de Macabu;2007;5;20411
3301504;Cordeiro;2007;5;19833
3301603;Duas Barras;2007;5;10738
3301702;Duque de Caxias;2007;5;829028
3301801;Engenheiro Paulo de Frontin;2007;5;12888
3301850;Guapimirim;2007;5;46761
3301876;Iguaba Grande;2007;5;20050
3301900;Itaboraí;2007;5;207856
3302007;Itaguaí;2007;5;99695
3302056;Italva;2007;5;13590
3302106;Itaocara;2007;5;22932
3302205;Itaperuna;2007;5;92857
3302254;Itatiaia;2007;5;27438
3302270;Japeri;2007;5;91448
3302304;Laje do Muriaé;2007;5;7618
3302403;Macaé;2007;5;179687
3302452;Macuco;2007;5;5145
3302502;Magé;2007;5;220292
3302601;Mangaratiba;2007;5;32329
3302700;Maricá;2007;5;108649
3302809;Mendes;2007;5;17728
3302858;Mesquita;2007;5;168270
3302908;Miguel Pereira;2007;5;24405
3303005;Miracema;2007;5;26913
3303104;Natividade;2007;5;15096
3303203;Nilópolis;2007;5;156240
3303302;Niterói;2007;5;478485
3303401;Nova Friburgo;2007;5;179294
3303500;Nova Iguaçu;2007;5;786189
3303609;Paracambi;2007;5;44912
3303708;Paraíba do Sul;2007;5;39884
3303807;Paraty;2007;5;34801
3303856;Paty do Alferes;2007;5;25898
3303906;Petrópolis;2007;5;292915
3303955;Pinheiral;2007;5;21641
3304003;Piraí;2007;5;24908
3304102;Porciúncula;2007;5;17167
3304110;Porto Real;2007;5;15017
3304128;Quatis;2007;5;12102
3304144;Queimados;2007;5;132699
3304151;Quissamã;2007;5;17888
3304201;Resende;2007;5;114732
3304300;Rio Bonito;2007;5;53627
3304409;Rio Claro;2007;5;17037
3304508;Rio das Flores;2007;5;8253
3304524;Rio das Ostras;2007;5;75755
3304557;Rio de Janeiro;2007;5;6170290
3304607;Santa Maria Madalena;2007;5;10370
3304706;Santo Antônio de Pádua;2007;5;39979
3304805;São Fidélis;2007;5;37303
3304755;São Francisco de Itabapoana;2007;5;41288
3304904;São Gonçalo;2007;5;964023
3305000;São João da Barra;2007;5;31053
3305109;São João de Meriti;2007;5;455741
3305133;São José de Ubá;2007;5;6811
3305158;São José do Vale do Rio Preto;2007;5;19938
3305208;São Pedro da Aldeia;2007;5;79209
3305307;São Sebastião do Alto;2007;5;8736
3305406;Sapucaia;2007;5;17408
3305505;Saquarema;2007;5;66537
3305554;Seropédica;2007;5;73847
3305604;Silva Jardim;2007;5;21322
3305703;Sumidouro;2007;5;14667
3305752;Tanguá;2007;5;29170
3305802;Teresópolis;2007;5;155158
3305901;Trajano de Moraes;2007;5;10209
3306008;Três Rios;2007;5;75662
3306107;Valença;2007;5;70044
3306156;Varre-Sai;2007;5;8930
3306206;Vassouras;2007;5;33445
3306305;Volta Redonda;2007;5;252715
3300100;Angra dos Reis;2007;6;152170
3300159;Aperibé;2007;6;9481
3300209;Araruama;2007;6;102085
3300225;Areal;2007;6;10931
3300233;Armação dos Búzios;2007;6;24270
3300258;Arraial do Cabo;2007;6;26473
3300308;Barra do Piraí;2007;6;92799
3300407;Barra Mansa;2007;6;175607
3300456;Belford Roxo;2007;6;458307
3300506;Bom Jardim;2007;6;24475
3300605;Bom Jesus do Itabapoana;2007;6;34860
3300704;Cabo Frio;2007;6;165530
3300803;Cachoeiras de Macacu;2007;6;52440
3300902;Cambuci;2007;6;14778
3301009;Campos dos Goytacazes;2007;6;445472
3301108;Cantagalo;2007;6;19832
3300936;Carapebus;2007;6;11699
3301157;Cardoso Moreira;2007;6;12598
3301207;Carmo;2007;6;16744
3301306;Casimiro de Abreu;2007;6;30633
3300951;Comendador Levy Gasparian;2007;6;8100
3301405;Conceição de Macabu;2007;6;20432
3301504;Cordeiro;2007;6;19848
3301603;Duas Barras;2007;6;10743
3301702;Duque de Caxias;2007;6;829706
3301801;Engenheiro Paulo de Frontin;2007;6;12897
3301850;Guapimirim;2007;6;46882
3301876;Iguaba Grande;2007;6;20121
3301900;Itaboraí;2007;6;208119
3302007;Itaguaí;2007;6;99935
3302056;Italva;2007;6;13602
3302106;Itaocara;2007;6;22931
3302205;Itaperuna;2007;6;92935
3302254;Itatiaia;2007;6;27473
3302270;Japeri;2007;6;91554
3302304;Laje do Muriaé;2007;6;7615
3302403;Macaé;2007;6;180369
3302452;Macuco;2007;6;5148
3302502;Magé;2007;6;220475
3302601;Mangaratiba;2007;6;32433
3302700;Maricá;2007;6;109120
3302809;Mendes;2007;6;17733
3302858;Mesquita;2007;6;168273
3302908;Miguel Pereira;2007;6;24412
3303005;Miracema;2007;6;26911
3303104;Natividade;2007;6;15095
3303203;Nilópolis;2007;6;156271
3303302;Niterói;2007;6;478723
3303401;Nova Friburgo;2007;6;179367
3303500;Nova Iguaçu;2007;6;786453
3303609;Paracambi;2007;6;44969
3303708;Paraíba do Sul;2007;6;39916
3303807;Paraty;2007;6;34871
3303856;Paty do Alferes;2007;6;25911
3303906;Petrópolis;2007;6;292994
3303955;Pinheiral;2007;6;21669
3304003;Piraí;2007;6;24945
3304102;Porciúncula;2007;6;17183
3304110;Porto Real;2007;6;15057
3304128;Quatis;2007;6;12119
3304144;Queimados;2007;6;132836
3304151;Quissamã;2007;6;17948
3304201;Resende;2007;6;114863
3304300;Rio Bonito;2007;6;53677
3304409;Rio Claro;2007;6;17047
3304508;Rio das Flores;2007;6;8261
3304524;Rio das Ostras;2007;6;76464
3304557;Rio de Janeiro;2007;6;6174213
3304607;Santa Maria Madalena;2007;6;10369
3304706;Santo Antônio de Pádua;2007;6;39995
3304805;São Fidélis;2007;6;37309
3304755;São Francisco de Itabapoana;2007;6;41289
3304904;São Gonçalo;2007;6;964953
3305000;São João da Barra;2007;6;31097
3305109;São João de Meriti;2007;6;455818
3305133;São José de Ubá;2007;6;6816
3305158;São José do Vale do Rio Preto;2007;6;19946
3305208;São Pedro da Aldeia;2007;6;79430
3305307;São Sebastião do Alto;2007;6;8740
3305406;Sapucaia;2007;6;17411
3305505;Saquarema;2007;6;66733
3305554;Seropédica;2007;6;73959
3305604;Silva Jardim;2007;6;21323
3305703;Sumidouro;2007;6;14673
3305752;Tanguá;2007;6;29211
3305802;Teresópolis;2007;6;155380
3305901;Trajano de Moraes;2007;6;10211
3306008;Três Rios;2007;6;75709
3306107;Valença;2007;6;70091
3306156;Varre-Sai;2007;6;8944
3306206;Vassouras;2007;6;33470
3306305;Volta Redonda;2007;6;252848
3300100;Angra dos Reis;2007;7;152536
3300159;Aperibé;2007;7;9498
3300209;Araruama;2007;7;102303
3300225;Areal;2007;7;10943
3300233;Armação dos Búzios;2007;7;24336
3300258;Arraial do Cabo;2007;7;26503
3300308;Barra do Piraí;2007;7;92850
3300407;Barra Mansa;2007;7;175665
3300456;Belford Roxo;2007;7;458591
3300506;Bom Jardim;2007;7;24497
3300605;Bom Jesus do Itabapoana;2007;7;34875
3300704;Cabo Frio;2007;7;165957
3300803;Cachoeiras de Macacu;2007;7;52486
3300902;Cambuci;2007;7;14780
3301009;Campos dos Goytacazes;2007;7;445924
3301108;Cantagalo;2007;7;19831
3300936;Carapebus;2007;7;11732
3301157;Cardoso Moreira;2007;7;12598
3301207;Carmo;2007;7;16761
3301306;Casimiro de Abreu;2007;7;30723
3300951;Comendador Levy Gasparian;2007;7;8102
3301405;Conceição de Macabu;2007;7;20451
3301504;Cordeiro;2007;7;19863
3301603;Duas Barras;2007;7;10748
3301702;Duque de Caxias;2007;7;830349
3301801;Engenheiro Paulo de Frontin;2007;7;12906
3301850;Guapimirim;2007;7;46982
3301876;Iguaba Grande;2007;7;20176
3301900;Itaboraí;2007;7;208361
3302007;Itaguaí;2007;7;100139
3302056;Italva;2007;7;13614
3302106;Itaocara;2007;7;22930
3302205;Itaperuna;2007;7;93008
3302254;Itatiaia;2007;7;27505
3302270;Japeri;2007;7;91651
3302304;Laje do Muriaé;2007;7;7611
3302403;Macaé;2007;7;180886
3302452;Macuco;2007;7;5151
3302502;Magé;2007;7;220649
3302601;Mangaratiba;2007;7;32516
3302700;Maricá;2007;7;109463
3302809;Mendes;2007;7;17739
3302858;Mesquita;2007;7;168275
3302908;Miguel Pereira;2007;7;24418
3303005;Miracema;2007;7;26909
3303104;Natividade;2007;7;15095
3303203;Nilópolis;2007;7;156302
3303302;Niterói;2007;7;478953
3303401;Nova Friburgo;2007;7;179438
3303500;Nova Iguaçu;2007;7;786711
3303609;Paracambi;2007;7;45022
3303708;Paraíba do Sul;2007;7;39945
3303807;Paraty;2007;7;34933
3303856;Paty do Alferes;2007;7;25922
3303906;Petrópolis;2007;7;293071
3303955;Pinheiral;2007;7;21695
3304003;Piraí;2007;7;24978
3304102;Porciúncula;2007;7;17197
3304110;Porto Real;2007;7;15091
3304128;Quatis;2007;7;12136
3304144;Queimados;2007;7;132963
3304151;Quissamã;2007;7;17995
3304201;Resende;2007;7;114984
3304300;Rio Bonito;2007;7;53724
3304409;Rio Claro;2007;7;17057
3304508;Rio das Flores;2007;7;8269
3304524;Rio das Ostras;2007;7;76768
3304557;Rio de Janeiro;2007;7;6177974
3304607;Santa Maria Madalena;2007;7;10367
3304706;Santo Antônio de Pádua;2007;7;40010
3304805;São Fidélis;2007;7;37315
3304755;São Francisco de Itabapoana;2007;7;41291
3304904;São Gonçalo;2007;7;965824
3305000;São João da Barra;2007;7;31137
3305109;São João de Meriti;2007;7;455894
3305133;São José de Ubá;2007;7;6821
3305158;São José do Vale do Rio Preto;2007;7;19954
3305208;São Pedro da Aldeia;2007;7;79612
3305307;São Sebastião do Alto;2007;7;8744
3305406;Sapucaia;2007;7;17414
3305505;Saquarema;2007;7;66892
3305554;Seropédica;2007;7;74060
3305604;Silva Jardim;2007;7;21324
3305703;Sumidouro;2007;7;14679
3305752;Tanguá;2007;7;29248
3305802;Teresópolis;2007;7;155582
3305901;Trajano de Moraes;2007;7;10213
3306008;Três Rios;2007;7;75753
3306107;Valença;2007;7;70136
3306156;Varre-Sai;2007;7;8956
3306206;Vassouras;2007;7;33494
3306305;Volta Redonda;2007;7;252976
3300100;Angra dos Reis;2007;8;152991
3300159;Aperibé;2007;8;9517
3300209;Araruama;2007;8;102564
3300225;Areal;2007;8;10956
3300233;Armação dos Búzios;2007;8;24422
3300258;Arraial do Cabo;2007;8;26536
3300308;Barra do Piraí;2007;8;92903
3300407;Barra Mansa;2007;8;175724
3300456;Belford Roxo;2007;8;458887
3300506;Bom Jardim;2007;8;24520
3300605;Bom Jesus do Itabapoana;2007;8;34890
3300704;Cabo Frio;2007;8;166498
3300803;Cachoeiras de Macacu;2007;8;52535
3300902;Cambuci;2007;8;14781
3301009;Campos dos Goytacazes;2007;8;446412
3301108;Cantagalo;2007;8;19831
3300936;Carapebus;2007;8;11776
3301157;Cardoso Moreira;2007;8;12599
3301207;Carmo;2007;8;16779
3301306;Casimiro de Abreu;2007;8;30846
3300951;Comendador Levy Gasparian;2007;8;8104
3301405;Conceição de Macabu;2007;8;20472
3301504;Cordeiro;2007;8;19879
3301603;Duas Barras;2007;8;10753
3301702;Duque de Caxias;2007;8;831028
3301801;Engenheiro Paulo de Frontin;2007;8;12915
3301850;Guapimirim;2007;8;47104
3301876;Iguaba Grande;2007;8;20247
3301900;Itaboraí;2007;8;208625
3302007;Itaguaí;2007;8;100380
3302056;Italva;2007;8;13626
3302106;Itaocara;2007;8;22929
3302205;Itaperuna;2007;8;93086
3302254;Itatiaia;2007;8;27540
3302270;Japeri;2007;8;91756
3302304;Laje do Muriaé;2007;8;7608
3302403;Macaé;2007;8;181573
3302452;Macuco;2007;8;5154
3302502;Magé;2007;8;220832
3302601;Mangaratiba;2007;8;32622
3302700;Maricá;2007;8;109937
3302809;Mendes;2007;8;17744
3302858;Mesquita;2007;8;168278
3302908;Miguel Pereira;2007;8;24424
3303005;Miracema;2007;8;26907
3303104;Natividade;2007;8;15095
3303203;Nilópolis;2007;8;156333
3303302;Niterói;2007;8;479190
3303401;Nova Friburgo;2007;8;179511
3303500;Nova Iguaçu;2007;8;786975
3303609;Paracambi;2007;8;45080
3303708;Paraíba do Sul;2007;8;39977
3303807;Paraty;2007;8;35003
3303856;Paty do Alferes;2007;8;25934
3303906;Petrópolis;2007;8;293150
3303955;Pinheiral;2007;8;21723
3304003;Piraí;2007;8;25014
3304102;Porciúncula;2007;8;17213
3304110;Porto Real;2007;8;15131
3304128;Quatis;2007;8;12154
3304144;Queimados;2007;8;133101
3304151;Quissamã;2007;8;18055
3304201;Resende;2007;8;115115
3304300;Rio Bonito;2007;8;53774
3304409;Rio Claro;2007;8;17067
3304508;Rio das Flores;2007;8;8277
3304524;Rio das Ostras;2007;8;77487
3304557;Rio de Janeiro;2007;8;6181902
3304607;Santa Maria Madalena;2007;8;10366
3304706;Santo Antônio de Pádua;2007;8;40026
3304805;São Fidélis;2007;8;37322
3304755;São Francisco de Itabapoana;2007;8;41293
3304904;São Gonçalo;2007;8;966755
3305000;São João da Barra;2007;8;31181
3305109;São João de Meriti;2007;8;455971
3305133;São José de Ubá;2007;8;6826
3305158;São José do Vale do Rio Preto;2007;8;19962
3305208;São Pedro da Aldeia;2007;8;79834
3305307;São Sebastião do Alto;2007;8;8748
3305406;Sapucaia;2007;8;17417
3305505;Saquarema;2007;8;67089
3305554;Seropédica;2007;8;74173
3305604;Silva Jardim;2007;8;21324
3305703;Sumidouro;2007;8;14685
3305752;Tanguá;2007;8;29288
3305802;Teresópolis;2007;8;155805
3305901;Trajano de Moraes;2007;8;10215
3306008;Três Rios;2007;8;75799
3306107;Valença;2007;8;70183
3306156;Varre-Sai;2007;8;8971
3306206;Vassouras;2007;8;33519
3306305;Volta Redonda;2007;8;253110
3300100;Angra dos Reis;2007;9;153448
3300159;Aperibé;2007;9;9537
3300209;Araruama;2007;9;102827
3300225;Areal;2007;9;10969
3300233;Armação dos Búzios;2007;9;24508
3300258;Arraial do Cabo;2007;9;26569
3300308;Barra do Piraí;2007;9;92957
3300407;Barra Mansa;2007;9;175784
3300456;Belford Roxo;2007;9;459183
3300506;Bom Jardim;2007;9;24543
3300605;Bom Jesus do Itabapoana;2007;9;34904
